ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
652021,[韩漫] 兄妹的秘密授课/A Secret Lesson With My Younger Sister 84-107 [中文][已完结],,兄妹的秘密授课/A Secret Lesson With My Younger Sister 84-107,"translated, chinese",,,manga,,,"handjob, inseki, milf, big breasts, cunnilingus, full censorship, story arc, big ass, nakadashi, anal, full color, incest, stockings, bukkake, sister, blowjob, webtoon, hidden sex",603,2026-05-23 14:52:15,2026-05-23 14:52:15,2026-05-24 14:29:41
652022,[Satsuki Imonet] Tsuma Fes ~Aniyome Netorase Kounin Tanetsuke~ 1-6 | Wife Fes ~Breeding My Brother's Wife By His Request~ 1-6 [English] [Digital],,Tsuma Fes ~Aniyome Netorase Kounin Tanetsuke~ 1-6 | Wife Fes ~Breeding My Brother's Wife By His Request~ 1-6,"english, translated",satsuki imonet,,manga,,,"inseki, milf, sweating, virginity, big breasts, bbw, mmf threesome, group, story arc, big ass, cheating, nakadashi, ahegao, huge breasts, harem, x-ray, incest, swinging, sister, blowjob, big penis, shotacon, sole female, netorase",132,2026-05-23 15:17:14,2026-05-23 15:17:14,2026-05-24 14:29:53
652023,[ie] 同級生の母 [進行中],[ie] 同級生の母 [進行中],同級生の母,japanese,ie,,doujinshi,original,,,7,2026-05-23 15:17:58,2026-05-23 15:17:58,2026-05-24 14:30:04
652024,"[Enryuu Dou (Enryuu)] Itoshi no Anata to Ecchi Shitai - I Want to ""H"" with My Beloved | 好想和心愛的你纏綿 [Chinese] [漢化組漢化組×我尻故我在] [Digital]",[えんりゅう堂 (えんりゅう)] 愛しのあなたとえっちしたい♥ [中国翻訳] [DL版],"Itoshi no Anata to Ecchi Shitai - I Want to ""H"" with My Beloved | 好想和心愛的你纏綿","translated, chinese",enryu,,doujinshi,,,"virginity, big breasts, nun, masturbation, nakadashi, defloration, stockings, blowjob, sole female, sole male, nipple stimulation",141,2026-05-23 15:25:58,2026-05-23 15:25:58,2026-05-24 14:30:18
652025,[Umibara Yuta] ai ga omoi kishi koushaku ha、tuihou reijou no subete wo ubai tukushitai。 | 爱得太深沉的骑士公爵，想要夺得流放千金的一切。 38 [Chinese] [可可鲜奶屋汉化],[海原ゆた] 愛が重い騎士公爵は、追放令嬢のすべてを奪い尽くしたい。 38 [中国翻訳],ai ga omoi kishi koushaku ha、tuihou reijou no subete wo ubai tukushitai。 | 爱得太深沉的骑士公爵，想要夺得流放千金的一切。 38,"translated, chinese",,,manga,,,,42,2026-05-23 15:28:40,2026-05-23 15:28:40,2026-05-24 14:30:32
652026,(Reitaisai 20) [Water Drop (MA-SA)] Sanae's Freeloader (Touhou Project) [Digital] [English],(例大祭20) [うぉーたーどろっぷ (MA-SA)] 早苗さんの居候 (東方Project) [DL版] [英訳],Sanae's Freeloader,"english, translated",ma-sa,water drop,doujinshi,touhou project,sanae kochiya,"squirting, handjob, kissing, big breasts, miko, cunnilingus, masturbation, nakadashi, ahegao, anal, sex toys, asphyxiation, x-ray, rimjob, dilf, bbm, sole female, sole male, anal intercourse, crying, detached sleeves",32,2026-05-23 15:31:34,2026-05-23 15:31:34,2026-05-24 14:30:44
652027,[Yuniba] Battle Sister  [English],,Battle Sister,"english, translated",yuniba,,manga,,,"big breasts, nun, goblin, body swap, sole female, sole male, doujinshi",18,2026-05-23 15:32:48,2026-05-23 15:32:48,2026-05-24 14:31:02
652028,[ANIMAL SERVICE (Haison)] Hanshoku Hinba Project [Digital],[ANIMAL SERVICE (ハイソン)] 繁殖牝馬プロジェクト [DL版],Hanshoku Hinba Project,japanese,haison,animal service,doujinshi,,,"bestiality, horse, stockings, kemonomimi, tail",41,2026-05-23 15:40:34,2026-05-23 15:40:34,2026-05-24 14:31:13
652029,[Zerodo] Joshiki Kaihen Miss Contest | 常识改变小姐大赛 (Hololive) [Chinese] [缬丝个人汉化] [Ongoing] (20260426),[にど] 常識改変ミスコンテスト (ホロライブ) [中国翻訳] [進行中] (20260426),Joshiki Kaihen Miss Contest | 常识改变小姐大赛,"translated, chinese",zerodo,,doujinshi,hololive,"murasaki shion, minato aqua, shirogane noel, amane kanata, inugami korone, nekomata okayu, hoshimachi suisei, sakamata chloe","big breasts, schoolgirl uniform, exhibitionism, mind control, stockings, kemonomimi, vtuber",63,2026-05-23 15:44:15,2026-05-23 15:44:15,2026-05-24 14:31:25
652030,(Hoshi ni Negai o 2025) [4Seiki (Chise)] Oni ga Warau - The demon laughs (Pokémon Scarlet and Violet) [English],(星に願いを2025) [4世紀 (ちせ)] 鬼が嗤う (ポケットモンスター スカーレット・バイオレット) [英訳],Oni ga Warau - The demon laughs,"english, translated",chise,4seiki | 4century,doujinshi,pokemon | pocket monsters,kieran,"group, anal, sex toys, bondage, males only, yaoi, shotacon, shibari, thick eyebrows, anal intercourse, rough translation",22,2026-05-23 15:49:03,2026-05-23 15:49:03,2026-05-24 14:31:38
652031,(C105) [Kamogawaya (Kamogawa Tanuki)] Gochuumon wa Koucha desu ka? with BOCO - Is the order a cup of tea? with BOCO (Girls und Panzer) [English],(C105) [鴨川屋 (鴨川たぬき)] ご注文は紅茶ですか?with BOCO (ガールズ&パンツァー) [英訳],Gochuumon wa Koucha desu ka? with BOCO - Is the order a cup of tea? with BOCO,"english, translated",kamogawa tanuki,kamogawaya,doujinshi,girls und panzer,"darjeeling, arisu shimada","group, schoolgirl uniform, anal, sex toys, ffm threesome, lolicon, x-ray, full color, pantyhose, small breasts, mosaic censorship, blowjob, anal intercourse, rough translation",31,2026-05-23 15:55:27,2026-05-23 15:55:27,2026-05-24 14:31:51
652032,Body Control App 1,,Body Control App 1,"english, translated",junkie | chiyou yoyuchi,,manga,,,"business suit, big breasts, big ass, schoolgirl uniform, nakadashi, mind control, multi-work series, rape, chikan, sole male, rough translation",45,2026-05-23 16:03:41,2026-05-23 16:03:41,2026-05-24 14:32:05
652033,[アシズキ] おじさんを舐めるなよ [个人翻译],,おじさんを舐めるなよ,"translated, chinese",ashizuki,,doujinshi,,,rough translation,3,2026-05-23 16:04:10,2026-05-23 16:04:10,2026-05-24 14:32:16
652034,[アシズキ] 先生と性交実習 [个人翻译],,先生と性交実習,"translated, chinese",ashizuki,,doujinshi,,,rough translation,4,2026-05-23 16:04:34,2026-05-23 16:04:34,2026-05-24 14:32:44
652035,[Hiyashi Makura] The Story of How My Room Became the Class Girls' Masturbation Room - Part 2 (AI Translated),[ひやしまくら] オナトモ。 僕の部屋がクラスの女子のオナ部屋になった話。2,The Story of How My Room Became the Class Girls' Masturbation Room - Part 2,"english, translated",,hiyashi makura,doujinshi,,,"schoolgirl uniform, multi-work series, blowjob, sole male, rough translation",70,2026-05-23 16:08:39,2026-05-23 16:08:39,2026-05-24 14:32:55
652036,[Hiyashi Makura] Onatomo: The Story of How My Room Became the Class Girls' Masturbation Room - Part 3 (AI Translated),[ひやしまくら] オナトモ。 僕の部屋がクラスの女子のオナ部屋になった話。3,Onatomo: The Story of How My Room Became the Class Girls' Masturbation Room - Part 3,"japanese, english, translated",,,doujinshi,,,rough translation,70,2026-05-23 16:12:52,2026-05-23 16:12:52,2026-05-24 14:33:13
652037,"[Hiyashi Makura] Atarashii Seikyouiku ga Hajimatta no de Classmate no Hasegawa-san to 5-kakan ni Wataru Noukou Sex o Suru | Since a New Sex Education Course Has Begun, I'm Having Five Days of Intense Sex with My Classmate, Hasegawa [English] [AI Translated]",[ひやしまくら] あたらしい性教育がはじまったのでクラスメイトの長谷川さんと5日間にわたる濃厚セックスをする [英訳],"Atarashii Seikyouiku ga Hajimatta no de Classmate no Hasegawa-san to 5-kakan ni Wataru Noukou Sex o Suru | Since a New Sex Education Course Has Begun, I'm Having Five Days of Intense Sex with My Classmate, Hasegawa","english, translated",,hiyashi makura,doujinshi,,,"glasses, mosaic censorship, shotacon, rough translation",71,2026-05-23 16:26:14,2026-05-23 16:26:14,2026-05-24 14:33:26
652038,[Hiyashi Makura] Kuso InCha Dakedo Shinuhodo YouCha na Utage ga Shitai! | I'm a Total Gloomy Introvert—But I Want to Throw a Party That's Insanely Extroverted! [English] [AI Translated],[ひやしまくら] クソ陰キャだけど死ぬほど陽キャな宴がしたい！ [英訳],Kuso InCha Dakedo Shinuhodo YouCha na Utage ga Shitai! | I'm a Total Gloomy Introvert—But I Want to Throw a Party That's Insanely Extroverted!,"english, translated",,hiyashi makura,doujinshi,,,"glasses, mosaic censorship, rough translation",75,2026-05-23 16:30:40,2026-05-23 16:30:40,2026-05-24 14:33:37
652039,[Hiyashi Makura] Toaru Natsuyasumi no Chitsunai Hounyou Renshuu Nisshi - Boku no Daisuki na Seo-san o Shoubenki toshite Shiyou Shita 28-nichikan | A Certain Summer Vacation: A Diary of Vaginal Urination Training—28 Days of Using My Beloved Seo-san as a Urinal [English] [AI Translated],[ひやしまくら] とある夏休みの膣内放尿練習日誌――僕の大好きな瀬尾さんを小便器として使用した28日間 [英訳],Toaru Natsuyasumi no Chitsunai Hounyou Renshuu Nisshi - Boku no Daisuki na Seo-san o Shoubenki toshite Shiyou Shita 28-nichikan | A Certain Summer Vacation: A Diary of Vaginal Urination Training—28 Days of Using My Beloved Seo-san as a Urinal,"english, translated",,hiyashi makura,doujinshi,,,"mosaic censorship, sole female, sole male, rough translation",80,2026-05-23 16:35:28,2026-05-23 16:35:28,2026-05-24 14:34:13
652040,[Yousaisha (KINN)] Beatrice wa Itazura ga Suki | 貝蒂喜歡惡作劇3 (Re:Zero kara Hajimeru Isekai Seikatsu) [Chinese] [Digital],[幼彩社 (KINN)] ベティーはイタズラが好き3 (Re:ゼロから始める異世界生活) [中国語] [DL版],Beatrice wa Itazura ga Suki | 貝蒂喜歡惡作劇3,chinese,kinn,yousaisha,doujinshi,re zero kara hajimeru isekai seikatsu,"beatrice, subaru natsuki, petra leyte, meili portroute","squirting, group, nakadashi, harem, lolicon, multi-work series, sole male",28,2026-05-23 16:40:37,2026-05-23 16:40:37,2026-05-24 14:34:27
652041,[Toono Hitonatsu] Yachiru-san wa Homeru to Nobiru | 八千流小姐一被夸奖就会长大 [Chinese][易碎品个人汉化]  [进行中],[遠野人夏] やちるさんはほめるとのびる  [中国翻訳] [進行中],Yachiru-san wa Homeru to Nobiru | 八千流小姐一被夸奖就会长大,"translated, chinese",,,manga,,hasshaku-sama,"non-h, tall girl",99,2026-05-23 16:46:30,2026-05-23 16:46:30,2026-05-24 14:34:45
652042,GLAMOUR WORKS (Lento)] XXX Solid Vision 1 & 2 Collection (Yu-Gi-Oh!) [English] [Kuraudo],,GLAMOUR WORKS (Lento)] XXX Solid Vision 1 & 2 Collection,"english, translated",lento | shadi biin,glamour works,doujinshi,yu-gi-oh,,"big breasts, pregnant, artistcg",170,2026-05-23 16:56:09,2026-05-23 16:56:09,2026-05-24 14:34:57
652043,[みみみ岬] ちいさいのにでっかい僕の屋敷のメイド,[みみみ岬] ちいさいのにでっかい僕の屋敷のメイド,ちいさいのにでっかい僕の屋敷のメイド,japanese,mimimi misaki,,doujinshi,,,"maid, nakadashi, paizuri, sole female, sole male",21,2026-05-23 16:57:40,2026-05-23 16:57:40,2026-05-24 14:35:10
652044,[Usubeni Sakurako] Sakyubasu × shota ♥ Tamazeme manga | 魅魔 × 正太 ♥ 虐蛋向漫畫  [Chinese] [不知何人漢化],[うすべに桜子]【オリジナル】サキュバス×ショタ♥玉責め漫画 [中国翻訳],Sakyubasu × shota ♥ Tamazeme manga | 魅魔 × 正太 ♥ 虐蛋向漫畫,"translated, chinese",usubeni sakurako,,manga,,,"femdom, demon girl, cbt, blowjob, shotacon",11,2026-05-23 16:59:54,2026-05-23 16:59:54,2026-05-24 14:35:22
652045,[FANTASY WIND (Shinano Yura)] MATCHLESS (Koihime Musou) [Chinese] [机翻] [Digital],[FANTASY WIND (しなのゆら)] MATCHLESS (恋姫†無双) [中国翻訳] [DL版],MATCHLESS,"translated, chinese",shinano yura,fantasy wind,doujinshi,koihime musou,"aisha, kouchuu kanshou, bachou mouki, shiryuu chouun","group, eyemask, bunny girl, lactation",76,2026-05-23 17:04:32,2026-05-23 17:04:32,2026-05-24 14:35:34
652046,kono kuragari no naka de nara,この暗がりの中でなら,kono kuragari no naka de nara,"translated, chinese",,,doujinshi,gintama,,,42,2026-05-23 17:07:12,2026-05-23 17:07:12,2026-05-24 14:35:46
652047,kabura machi no shoujo,かぶら町の少女（中国翻译）,kabura machi no shoujo,"translated, chinese",,,doujinshi,gintama,,,68,2026-05-23 17:11:08,2026-05-23 17:11:08,2026-05-24 14:35:59
652048,pergrimgrimgrim2025.05,,pergrimgrimgrim2025.05,japanese,,,doujinshi,,,imageset,47,2026-05-23 17:13:59,2026-05-23 17:13:59,2026-05-24 14:36:10
652049,[あきのそら] 異世界召喚されたので鍛え上げた肉体を駆使してスケベしようと思う 第5射 [Chinese] [紫藤汉化组],,異世界召喚されたので鍛え上げた肉体を駆使してスケベしようと思う 第5射,"translated, chinese",akino sora,,doujinshi,,,"full censorship, manga",25,2026-05-23 17:15:43,2026-05-23 17:15:43,2026-05-24 14:36:22
652050,[Pontaro] Amairo Temptation [Digital][chinese],[ぽんたろ] 甘色テンプテーション [DL版][中文],Amairo Temptation,"translated, chinese",,,manga,,,"big breasts, nakadashi, pantyhose, rough translation, extraneous ads",200,2026-05-23 17:27:49,2026-05-23 17:27:49,2026-05-24 14:36:39
652051,Steins Gate,,Steins Gate,japanese,,,doujinshi,steinsgate,"kurisu makise, rintarou okabe | okarin","sole female, sole male",38,2026-05-23 17:30:22,2026-05-23 17:30:22,2026-05-24 14:36:51
652052,(C107) [Shirase Rin (Shirase Rin)] Gensou Takutaku no Bunny Code (Steins;Gate),(C107) [白瀬稟 (白瀬稟)] 幻装接触のバニーコード (Steins;Gate),Gensou Takutaku no Bunny Code,japanese,,,doujinshi,steinsgate,"kurisu makise, rintarou okabe | okarin","bunny girl, pantyhose, leotard, sole female, sole male, kemonomimi, fishnets",36,2026-05-23 17:32:52,2026-05-23 17:32:52,2026-05-24 14:37:05
652053,[Unknown (UNKNOWN)] Jouge Kankei[中国翻訳],[アンノウン (UNKNOWN)] 上下関係,Jouge Kankei,"translated, chinese",unknown,,doujinshi,,,"anal, males only, yaoi, anal intercourse",32,2026-05-23 17:35:10,2026-05-23 17:35:10,2026-05-24 14:37:16
652054,[夕ラバ]【200% 保证甜蜜恩爱】对体操服优香播种到天亮[酸菜魚ゅ°个人汉化],[夕ラバ]【イチャラブ保障200%】ブ◯マユウカを朝まで種づけ[酸菜魚ゅ°个人汉化],【200% 保证甜蜜恩爱】对体操服优香播种到天亮,"translated, chinese",,,doujinshi,blue archive,"yuuka hayase, sensei","big breasts, gymshorts, nakadashi, ahegao, full color, very long hair",9,2026-05-23 17:35:59,2026-05-23 17:35:59,2026-05-24 14:37:28
652055,[Daidai Shikibu] Nuite Kureru kedo Iresasete Kurenai kaasan wo Mechakucha ni Okashite Mitai [Chinese],[橙式部] ヌいてくれるけどイれさせてくれない母さんをめちゃくちゃに犯してみたい [中国翻訳],Nuite Kureru kedo Iresasete Kurenai kaasan wo Mechakucha ni Okashite Mitai,"translated, chinese",,daidai shikibu,doujinshi,,,"milf, big breasts, cunnilingus, big ass, nakadashi, mother, full color, incest, mosaic censorship, blowjob",54,2026-05-23 17:46:39,2026-05-23 17:46:39,2026-05-24 14:37:41
652056,[Club Renew (Teniya Yoshiwaki)] Sotsugyou to Yaribeya | 畢業是縱慾部屋[Chinese] [Decensored] [Digital],[クラブレニュ (天仁屋よしわき)] 卒業とヤリ部屋[中国翻訳] [無修正] [DL版],Sotsugyou to Yaribeya | 畢業是縱慾部屋,"translated, chinese",teniya yoshiwaki,club renew,doujinshi,,,"uncensored, nakadashi, multi-work series, males only, yaoi, big penis, anal intercourse",72,2026-05-23 17:51:11,2026-05-23 17:51:11,2026-05-24 14:37:53
652057,"Married Women's Son Care: Oh No, Is My Son's Penis Too Big...? [Ch 1-3]","Hitozuma-tachi no Musuko Care - Yada, Uchi no Ko, Ookisugi...? [Ch 1-3]","Married Women's Son Care: Oh No, Is My Son's Penis Too Big...?","english, translated",jackasss | sorahati midoro,,manga,,,"milf, big breasts, group, glasses, big ass, ffm threesome, mother, multiple paizuri, tanlines, blowjob, rough translation",77,2026-05-23 17:55:51,2026-05-23 17:55:51,2026-05-24 14:38:05
652058,Dallim个人汉化,,Dallim个人汉化,japanese,dallim,,manga,blue archive,,"pregnant, wolf, horse, insect, horse cock, vaginal birth, halo",81,2026-05-23 18:01:36,2026-05-23 18:01:36,2026-05-24 14:38:18
652059,(C105) [TearDrop (tsuina)] D Dungeon for adult orc’s nest (To Heart) [Chinese] [机翻],(C105) [Tear Drop (ついな)] D Dungeon for Adult orc’s nest (トゥハート) [中国翻訳],D Dungeon for adult orc’s nest,"japanese, translated, chinese",tsuina,tear drop,doujinshi,to heart,tomoko hoshina,"elf, big breasts, orc, group, full censorship, glasses, goblin, monster, full color, stockings, chinese dress, rape, collar, slave, ponytail",185,2026-05-23 18:35:54,2026-05-23 18:35:54,2026-05-24 14:38:30
652060,[桂あいり，西木田景志] 写真乐园！123-126话 [AI翻译],[桂あいり，西木田景志] グラぱらっ！123-126話 [AI翻訳],写真乐园！123-126话,"translated, chinese",nishikida keishi,,manga,,,rough translation,71,2026-05-23 18:40:23,2026-05-23 18:40:23,2026-05-24 14:38:49
652061,[C.N.P (Clone Ningen)] Onna Kyoshi 4-nin no Hatenaki Mesu Bato[机翻],[C.N.P (clone人间)] 女教师4人の果てなきメスバト[机翻],Onna Kyoshi 4-nin no Hatenaki Mesu Bato,"japanese, translated, chinese",clone ningen,c.n.p,doujinshi,,,"milf, group, nakadashi, hairy, full color, mosaic censorship, teacher, sole male",50,2026-05-23 18:43:33,2026-05-23 18:43:33,2026-05-24 14:39:00
652062,(C107) [Mochini House (Mochini)] 与你编织爱的密约 (Blue Archive) [Chinese] [欶澜汉化组],(C107) [モチニハウス (餅煮)] 愛密約紡ギテ (ブルーアーカイブ) [中国翻訳],与你编织爱的密约,"translated, chinese",mochini,mochini house,doujinshi,blue archive,"sensei, tsumugi shiina","schoolgirl uniform, nakadashi, bunny girl, blowjob, school gym uniform, halo",27,2026-05-23 18:45:31,2026-05-23 18:45:31,2026-05-24 14:39:13
652063,[白瀬稟] 幻装接触のバニーコード EN Web Ver (Steins;Gate),[白瀬稟] 幻装接触のバニーコード EN Web Ver (Steins;Gate),幻装接触のバニーコード EN Web Ver,"japanese, english",,,doujinshi,steinsgate,"kurisu makise, rintarou okabe | okarin",bunny girl,31,2026-05-23 18:47:39,2026-05-23 18:47:39,2026-05-24 14:39:25
